timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.DataBytes,CAN_DataFrame.CAN_DataFrame.Dir
2.88935,9.0,111,0.0,8,8.0,[165  20 112  67  20 202  79 108],0.0
3.08785,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
3.089,9.0,111,0.0,8,8.0,[149 252  15 195   0 142  79 126],0.0
3.2956,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
3.29685,9.0,111,0.0,8,8.0,[147 228 239  66 254 253 239 127],0.0
3.49585,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
3.49685,9.0,111,0.0,8,8.0,[147 228  15  67 255 253 239 127],0.0
3.68395,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
3.6849499999999997,9.0,111,0.0,8,8.0,[147 228  15  67 255 253 239 127],0.0
3.8798,9.0,111,0.0,8,8.0,[149 228 239  66 255 253 239 127],0.0
3.8804499999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
4.07785,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
4.0788,9.0,111,0.0,8,8.0,[149 228 239 194 254 253 239 127],0.0
4.27585,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
4.2768,9.0,111,0.0,8,8.0,[147 228  15  67 255 253 239 127],0.0
4.47385,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
4.4748,9.0,111,0.0,8,8.0,[147 228 239 194 254 253 239 127],0.0
4.67185,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
4.6728,9.0,111,0.0,8,8.0,[147 228  15 195 254 249 207 127],0.0
4.86985,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
4.87095,9.0,111,0.0,8,8.0,[147 228  15 195 255 253 239 127],0.0
5.0674,9.0,111,0.0,8,8.0,[147 228 239  66 254 249 207 127],0.0
5.068,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
5.2654,9.0,111,0.0,8,8.0,[149 220  15  67 255 253  15 128],0.0
5.266,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
5.46385,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
5.464799999999999,9.0,111,0.0,8,8.0,[149 228 239 194 254 249 175 127],0.0
5.661849999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
5.662,9.0,111,0.0,8,8.0,[147 228  15 195 255 253  15 128],0.0
5.85985,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
5.86095,9.0,111,0.0,8,8.0,[147 236 239  66   0 254 239 127],0.0
6.057849999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
6.05885,9.0,111,0.0,8,8.0,[149 228 239  66 254 253 207 127],0.0
6.25535,9.0,111,0.0,8,8.0,[149 228  47 195 254 253  15 128],0.0
6.25605,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
6.453399999999999,9.0,111,0.0,8,8.0,[149 228 239  66 255 253 239 127],0.0
6.45405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
6.6518999999999995,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
6.65285,9.0,111,0.0,8,8.0,[151 228  47 195   1 246 207 127],0.0
6.849399999999999,9.0,111,0.0,8,8.0,[149 228 207 194 250 253 207 127],0.0
6.8500499999999995,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
7.0474,9.0,111,0.0,8,8.0,[147 228  15 195   0 254  15 128],0.0
7.04805,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
7.2459,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
7.246049999999999,9.0,111,0.0,8,8.0,[159  12 176 192  33 254 175 130],0.0
7.4434,9.0,111,0.0,8,8.0,[153  20 144  65  98 246  15 135],0.0
7.44405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
7.6414,9.0,111,0.0,8,8.0,[153  52  48  66 141 250 111 138],0.0
7.642049999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
7.8393999999999995,9.0,111,0.0,8,8.0,[159  36 240 195 156 254  79 139],0.0
7.84005,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
8.0374,9.0,111,0.0,8,8.0,[143  60 112 194 126 254 207 136],0.0
8.03805,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
8.2354,9.0,111,0.0,8,8.0,[111  60  80  95 116 254  15 137],0.0
8.236049999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
8.433399999999999,9.0,111,0.0,8,8.0,[137 244 143  68 254  81 208 127],0.0
8.43405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
8.6314,9.0,111,0.0,8,8.0,[141 252 239 195 254  21 208 127],0.0
8.63205,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
8.8294,9.0,111,0.0,8,8.0,[141 244 239  67 255   1 240 127],0.0
8.83005,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
9.0274,9.0,111,0.0,8,8.0,[143 244 239  67 255 253 239 127],0.0
9.0281,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
9.22545,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
9.226049999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
9.423449999999999,9.0,111,0.0,8,8.0,[141 244 239  67 255 249 239 127],0.0
9.42405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
9.62145,9.0,111,0.0,8,8.0,[141 252  15 196 254 253 239 127],0.0
9.6223,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
9.81945,9.0,111,0.0,8,8.0,[143 244 239  67 255 253 239 127],0.0
9.82005,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
10.01745,9.0,111,0.0,8,8.0,[141 252  15  68 255   1 240 127],0.0
10.018049999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
10.215399999999999,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
10.21605,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
10.4134,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
10.4142,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
10.61145,9.0,111,0.0,8,8.0,[141 252  15  68 255 253 239 127],0.0
10.6121,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
10.80945,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
10.8103,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
11.007449999999999,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
11.008099999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
11.205449999999999,9.0,111,0.0,8,8.0,[141 252  15  68 255 253 239 127],0.0
11.2061,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
11.40345,9.0,111,0.0,8,8.0,[145 252 111 195 255 197  15 128],0.0
11.40425,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
11.60145,9.0,111,0.0,8,8.0,[143 244 239  67 255 237 239 127],0.0
11.60225,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
11.79945,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
11.8003,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
11.997449999999999,9.0,111,0.0,8,8.0,[141 244 239  67 255 253 239 127],0.0
11.998299999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
12.19545,9.0,111,0.0,8,8.0,[141 252  15  68 255   1 240 127],0.0
12.196299999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
12.39345,9.0,111,0.0,8,8.0,[141 244  15  68 255 249 239 127],0.0
12.3941,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
12.59145,9.0,111,0.0,8,8.0,[141 244 239 195 254 253 239 127],0.0
12.59225,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
12.789449999999999,9.0,111,0.0,8,8.0,[141 252  15  68 255 253 239 127],0.0
12.790249999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
12.987449999999999,9.0,111,0.0,8,8.0,[141 244  15  68 255 249 239 127],0.0
12.98845,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
13.18545,9.0,111,0.0,8,8.0,[141 244  15  68 255   1 240 127],0.0
13.18635,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
13.3835,9.0,111,0.0,8,8.0,[141 252  15  68 255 249 239 127],0.0
13.38435,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
13.5815,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
13.58235,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
13.779499999999999,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
13.780249999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
13.9775,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
13.97825,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
14.1755,9.0,111,0.0,8,8.0,[141 244 239  67 255 253 239 127],0.0
14.176499999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
14.37345,9.0,111,0.0,8,8.0,[141 244 239  67 255 253 239 127],0.0
14.3745,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
14.571449999999999,9.0,111,0.0,8,8.0,[143 252  15  68 255 249 239 127],0.0
14.57235,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
14.769499999999999,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
14.7705,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
14.9675,9.0,111,0.0,8,8.0,[141 244  15  68 255   1 240 127],0.0
14.96825,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
15.1655,9.0,111,0.0,8,8.0,[141 244  15  68 255 249 207 127],0.0
15.16625,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
15.3635,9.0,111,0.0,8,8.0,[141 252 239  67 255 253 239 127],0.0
15.3645,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
15.561499999999999,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
15.5625,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
15.7595,9.0,111,0.0,8,8.0,[141 244  15 196 254 253 239 127],0.0
15.760399999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
15.9575,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
15.958499999999999,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
16.1555,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
16.156499999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
16.3535,9.0,111,0.0,8,8.0,[141 244  15  68 255 249 239 127],0.0
16.354499999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
16.5515,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
16.5525,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
16.749499999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
16.7505,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
16.947499999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
16.9485,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
17.1455,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
17.1465,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
17.3435,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
17.3445,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
17.54155,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
17.5425,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
17.739549999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
17.74055,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
17.937549999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
17.9392,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
18.13555,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
18.13655,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
18.33355,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
18.33455,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
18.531499999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
18.53255,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
18.729499999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
18.927799999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
18.9291,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
19.125799999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
19.127,9.0,111,0.0,8,8.0,[141 244  15 196 254 253 239 127],0.0
19.3238,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
19.325,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
19.52205,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
19.523,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
19.7198,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
19.721,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
19.9178,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
19.91915,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
20.1158,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
20.116999999999997,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
20.3138,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
20.314999999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
20.511799999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
20.512999999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
20.709999999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
20.711,9.0,111,0.0,8,8.0,[141 244  15 196 254 253 239 127],0.0
20.907799999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
20.90915,9.0,111,0.0,8,8.0,[141 244  15 196 254 253 239 127],0.0
21.10605,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
21.107049999999997,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
21.30405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
21.305,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
21.501849999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
21.503,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
21.699849999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
21.701,9.0,111,0.0,8,8.0,[141 252  15  68 255 253 239 127],0.0
21.898049999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
21.89915,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
22.096049999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
22.096999999999998,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
22.29405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
22.294999999999998,9.0,111,0.0,8,8.0,[141 236  15 196 254 253 239 127],0.0
22.49205,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
22.49305,9.0,111,0.0,8,8.0,[141 244  15  68 255 253 239 127],0.0
22.68985,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
22.69105,9.0,111,0.0,8,8.0,[141 236  15 196 254 253 239 127],0.0
22.88785,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
22.889149999999997,9.0,111,0.0,8,8.0,[141 228  15 196 254 253 239 127],0.0
23.08605,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
23.087049999999998,9.0,111,0.0,8,8.0,[141 228  15  68 255 253 239 127],0.0
23.28405,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
23.28505,9.0,111,0.0,8,8.0,[141 220  15  68 255 253 239 127],0.0
23.4821,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
23.48305,9.0,111,0.0,8,8.0,[141 212  15 196 254 253 239 127],0.0
23.6801,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
23.68105,9.0,111,0.0,8,8.0,[141 204  15  68 255   1 240 127],0.0
23.8781,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
23.879199999999997,9.0,111,0.0,8,8.0,[141 212  15  68 255   1 240 127],0.0
24.0761,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
24.07705,9.0,111,0.0,8,8.0,[143 220  47  68 255 253 239 127],0.0
24.2741,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
24.27505,9.0,111,0.0,8,8.0,[139 228  15 196 254 249 207 127],0.0
24.472099999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
24.47305,9.0,111,0.0,8,8.0,[141 236  15  68 255 249 207 127],0.0
24.6696,9.0,111,0.0,8,8.0,[141 236  15  68 255   1 240 127],0.0
24.67025,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
24.8681,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
24.8692,9.0,111,0.0,8,8.0,[139 236  15  68 255   1 240 127],0.0
25.0661,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
25.06705,9.0,111,0.0,8,8.0,[139 236 239  67 255 253 239 127],0.0
25.2641,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
25.2651,9.0,111,0.0,8,8.0,[141 236 239 195 254 253 239 127],0.0
25.4621,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
25.46305,9.0,111,0.0,8,8.0,[139 228  15  68 255 249 207 127],0.0
25.659599999999998,9.0,111,0.0,8,8.0,[141   4  16  68 255 245 175 127],0.0
25.660249999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
25.857599999999998,9.0,111,0.0,8,8.0,[143  12  16 196 254 249  15 128],0.0
25.858249999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
26.056099999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
26.05705,9.0,111,0.0,8,8.0,[139 244  15  68 255   5 208 127],0.0
26.254099999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
26.255049999999997,9.0,111,0.0,8,8.0,[141 244  47 196 254 249 239 127],0.0
26.451649999999997,9.0,111,0.0,8,8.0,[143 244  15 196 254 245 239 127],0.0
26.45225,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
26.6501,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
26.6511,9.0,111,0.0,8,8.0,[145 252  15 196 253   9  16 128],0.0
26.847649999999998,9.0,111,0.0,8,8.0,[131 220 239 195 254 245  15 128],0.0
26.84825,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
27.0456,9.0,111,0.0,8,8.0,[143 228  47 196   0 250 143 127],0.0
27.046249999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
27.243599999999997,9.0,111,0.0,8,8.0,[143 228 239  67 253 253  15 128],0.0
27.244249999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
27.442149999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
27.442249999999998,9.0,111,0.0,8,8.0,[145 252  15 196 254 253 239 127],0.0
27.63965,9.0,111,0.0,8,8.0,[137 212 239 195 254   1  80 128],0.0
27.6403,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
27.83765,9.0,111,0.0,8,8.0,[143 236  47 196 255   1  16 127],0.0
27.8383,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
28.03565,9.0,111,0.0,8,8.0,[141 220  79 196 254 249  15 128],0.0
28.036299999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
28.233649999999997,9.0,111,0.0,8,8.0,[141 244 239  67 254 253 207 127],0.0
28.234299999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
28.431649999999998,9.0,111,0.0,8,8.0,[143 244  15 196 254  13 208 127],0.0
28.432299999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
28.629649999999998,9.0,111,0.0,8,8.0,[139 236  47  68 255   5 208 127],0.0
28.63045,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
28.82765,9.0,111,0.0,8,8.0,[139 244  15  68 254 245 239 127],0.0
28.8283,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
29.02565,9.0,111,0.0,8,8.0,[143 244  15 196 254 249 239 127],0.0
29.0263,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
29.22365,9.0,111,0.0,8,8.0,[141 244  15 196 254 249 239 127],0.0
29.2243,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
29.42165,9.0,111,0.0,8,8.0,[143 244  15  68 254   1 240 127],0.0
29.4223,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
29.61965,9.0,111,0.0,8,8.0,[141 244  15 196 254 253 207 127],0.0
29.6203,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
29.817649999999997,9.0,111,0.0,8,8.0,[147   4  48 196 255 241  79 127],0.0
29.81845,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
30.015649999999997,9.0,111,0.0,8,8.0,[145 228 207  67 254 253 207 127],0.0
30.016299999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
30.2137,9.0,111,0.0,8,8.0,[145   4  48  68   0  38 144 127],0.0
30.21455,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
30.4117,9.0,111,0.0,8,8.0,[145  12  48  68 254   1 240 127],0.0
30.41255,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
30.6097,9.0,111,0.0,8,8.0,[131 244 143 195 252   1 144 128],0.0
30.6103,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
30.807699999999997,9.0,111,0.0,8,8.0,[147  12 240  67 254   5 208 127],0.0
30.808449999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
31.005699999999997,9.0,111,0.0,8,8.0,[141 236  15 196 255 253 207 127],0.0
31.006449999999997,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
31.20365,9.0,111,0.0,8,8.0,[143 252  15 196 254 245 143 127],0.0
31.204449999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
31.40165,9.0,111,0.0,8,8.0,[143   4  48  68 255   1 208 127],0.0
31.402549999999998,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
31.5997,9.0,111,0.0,8,8.0,[139 252 239  67 255 249 175 127],0.0
31.60055,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
31.7977,9.0,111,0.0,8,8.0,[141 252  15 196 255   5 176 127],0.0
31.79835,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
31.9957,9.0,111,0.0,8,8.0,[141   4  16 196 254   1 176 127],0.0
31.99645,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
32.1937,9.0,111,0.0,8,8.0,[141   4  16  68 255   1 176 127],0.0
32.1945,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
32.3917,9.0,111,0.0,8,8.0,[139 252  47  68 255 245 207 127],0.0
32.3925,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
32.5897,9.0,111,0.0,8,8.0,[139 236 239 195 253 241  15 128],0.0
32.5906,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
32.7877,9.0,111,0.0,8,8.0,[147   4  48  68 254  25  16 128],0.0
32.78855,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
32.9857,9.0,111,0.0,8,8.0,[133 244  15  68 254  13 176 127],0.0
32.98655,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
33.1837,9.0,111,0.0,8,8.0,[143 252  15  68 254 241 239 127],0.0
33.1845,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
33.381699999999995,9.0,111,0.0,8,8.0,[145 252  79 196 254  13 144 127],0.0
33.3825,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
33.579699999999995,9.0,111,0.0,8,8.0,[139 252 239 195 253   9 208 127],0.0
33.5805,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
33.777699999999996,9.0,111,0.0,8,8.0,[141 252  47 196 253 245 239 127],0.0
33.7787,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
33.975699999999996,9.0,111,0.0,8,8.0,[141 252  47 196 253   5 208 127],0.0
33.9766,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
34.1737,9.0,111,0.0,8,8.0,[141 252  47 196 253 245 207 127],0.0
34.1746,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
34.37175,9.0,111,0.0,8,8.0,[141 252  47  68 253 253 207 127],0.0
34.372499999999995,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
34.56975,9.0,111,0.0,8,8.0,[143 252  15  68 253   5 208 127],0.0
34.570499999999996,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
34.76775,9.0,111,0.0,8,8.0,[141 252  47  68 253   1 176 127],0.0
34.76875,9.0,101,0.0,1,1.0,[0 0 0 0 0 0 0 0],0.0
